

Ente;Candidato;;Liste/Gruppi;Voti lista;;Voti candidato
SAN MARZANO SUL SARNO;;;NCD - CAMPANIA POPOLARE;122;;
SAN MARZANO SUL SARNO;;;MAI PIU' LA TERRA DEI FUOCHI;16;;
SAN MARZANO SUL SARNO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;7;;
SAN MARZANO SUL SARNO;DE LUCA VINCENZO;;;;;1877
SAN MARZANO SUL SARNO;;;DE LUCA PRESIDENTE;504;;
SAN MARZANO SUL SARNO;;;PARTITO DEMOCRATICO;419;;
SAN MARZANO SUL SARNO;;;CAMPANIA LIBERA;193;;
SAN MARZANO SUL SARNO;;;PARTITO SOCIALISTA ITALIANO;155;;
SAN MARZANO SUL SARNO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;136;;
SAN MARZANO SUL SARNO;;;ITALIA DEI VALORI;100;;
SAN MARZANO SUL SARNO;;;UNIONE DI CENTRO;70;;
SAN MARZANO SUL SARNO;;;DAVVERO-VERDI;40;;
SAN MARZANO SUL SARNO;;;CAMPANIA IN RETE;38;;
SAN MARZANO SUL SARNO;CIARAMBINO VALERIA;;;;;701
SAN MARZANO SUL SARNO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;671;;
SAN MARZANO SUL SARNO;VOZZA SALVATORE;;;;;67
SAN MARZANO SUL SARNO;;;SINISTRA AL LAVORO;69;;
SAN MARZANO SUL SARNO;ESPOSITO MARCO;;;;;26
SAN MARZANO SUL SARNO;;;MO! LISTA CIVICA CAMPANIA;24;;
SAN MAURO CILENTO;DE LUCA VINCENZO;;;;;230
SAN MAURO CILENTO;;;PARTITO DEMOCRATICO;139;;
SAN MAURO CILENTO;;;DE LUCA PRESIDENTE;26;;
SAN MAURO CILENTO;;;CAMPANIA LIBERA;16;;
SAN MAURO CILENTO;;;UNIONE DI CENTRO;12;;
SAN MAURO CILENTO;;;PARTITO SOCIALISTA ITALIANO;9;;
SAN MAURO CILENTO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;5;;
SAN MAURO CILENTO;;;DAVVERO-VERDI;2;;
SAN MAURO CILENTO;;;CAMPANIA IN RETE;1;;
SAN MAURO CILENTO;;;ITALIA DEI VALORI;0;;
SAN MAURO CILENTO;CALDORO STEFANO;;;;;102
SAN MAURO CILENTO;;;FORZA ITALIA;71;;
SAN MAURO CILENTO;;;CALDORO PRESIDENTE;18;;
SAN MAURO CILENTO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;13;;
SAN MAURO CILENTO;;;NCD - CAMPANIA POPOLARE;3;;
SAN MAURO CILENTO;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
SAN MAURO CILENTO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
SAN MAURO CILENTO;;;NOI SUD;0;;
SAN MAURO CILENTO;;;POPOLARI PER L'ITALIA;0;;
SAN MAURO CILENTO;CIARAMBINO VALERIA;;;;;35
SAN MAURO CILENTO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;28;;
SAN MAURO CILENTO;VOZZA SALVATORE;;;;;2
SAN MAURO CILENTO;;;SINISTRA AL LAVORO;2;;
SAN MAURO CILENTO;ESPOSITO MARCO;;;;;2
SAN MAURO CILENTO;;;MO! LISTA CIVICA CAMPANIA;2;;
SAN MAURO LA BRUCA;DE LUCA VINCENZO;;;;;151
SAN MAURO LA BRUCA;;;PARTITO DEMOCRATICO;117;;
SAN MAURO LA BRUCA;;;DE LUCA PRESIDENTE;15;;
SAN MAURO LA BRUCA;;;UNIONE DI CENTRO;12;;
SAN MAURO LA BRUCA;;;CAMPANIA IN RETE;2;;
SAN MAURO LA BRUCA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;2;;
SAN MAURO LA BRUCA;;;CAMPANIA LIBERA;1;;
SAN MAURO LA BRUCA;;;PARTITO SOCIALISTA ITALIANO;1;;
SAN MAURO LA BRUCA;;;DAVVERO-VERDI;0;;
SAN MAURO LA BRUCA;;;ITALIA DEI VALORI;0;;
SAN MAURO LA BRUCA;CALDORO STEFANO;;;;;136
SAN MAURO LA BRUCA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;104;;
SAN MAURO LA BRUCA;;;FORZA ITALIA;23;;
SAN MAURO LA BRUCA;;;CALDORO PRESIDENTE;7;;
SAN MAURO LA BRUCA;;;MAI PIU' LA TERRA DEI FUOCHI;1;;
SAN MAURO LA BRUCA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
SAN MAURO LA BRUCA;;;NOI SUD;0;;
SAN MAURO LA BRUCA;;;NCD - CAMPANIA POPOLARE;0;;
SAN MAURO LA BRUCA;;;POPOLARI PER L'ITALIA;0;;
SAN MAURO LA BRUCA;CIARAMBINO VALERIA;;;;;22
SAN MAURO LA BRUCA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;21;;
SAN MAURO LA BRUCA;VOZZA SALVATORE;;;;;2
SAN MAURO LA BRUCA;;;SINISTRA AL LAVORO;2;;
SAN MAURO LA BRUCA;ESPOSITO MARCO;;;;;2
SAN MAURO LA BRUCA;;;MO! LISTA CIVICA CAMPANIA;2;;
SAN PIETRO AL TANAGRO;DE LUCA VINCENZO;;;;;423
SAN PIETRO AL TANAGRO;;;PARTITO DEMOCRATICO;244;;
SAN PIETRO AL TANAGRO;;;PARTITO SOCIALISTA ITALIANO;56;;
SAN PIETRO AL TANAGRO;;;DAVVERO-VERDI;53;;
SAN PIETRO AL TANAGRO;;;DE LUCA PRESIDENTE;22;;
SAN PIETRO AL TANAGRO;;;UNIONE DI CENTRO;21;;
SAN PIETRO AL TANAGRO;;;CAMPANIA LIBERA;12;;
SAN PIETRO AL TANAGRO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;9;;
SAN PIETRO AL TANAGRO;;;CAMPANIA IN RETE;0;;
SAN PIETRO AL TANAGRO;;;ITALIA DEI VALORI;0;;
SAN PIETRO AL TANAGRO;CALDORO STEFANO;;;;;223
SAN PIETRO AL TANAGRO;;;FORZA ITALIA;84;;
SAN PIETRO AL TANAGRO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;74;;
SAN PIETRO AL TANAGRO;;;CALDORO PRESIDENTE;47;;
SAN PIETRO AL TANAGRO;;;MAI PIU' LA TERRA DEI FUOCHI;8;;
SAN PIETRO AL TANAGRO;;;POPOLARI PER L'ITALIA;2;;
SAN PIETRO AL TANAGRO;;;NCD - CAMPANIA POPOLARE;1;;
SAN PIETRO AL TANAGRO;;;NOI SUD;0;;
SAN PIETRO AL TANAGRO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
SAN PIETRO AL TANAGRO;CIARAMBINO VALERIA;;;;;76
SAN PIETRO AL TANAGRO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;68;;
SAN PIETRO AL TANAGRO;VOZZA SALVATORE;;;;;16
SAN PIETRO AL TANAGRO;;;SINISTRA AL LAVORO;15;;
SAN PIETRO AL TANAGRO;ESPOSITO MARCO;;;;;1
SAN PIETRO AL TANAGRO;;;MO! LISTA CIVICA CAMPANIA;0;;
SAN RUFO;DE LUCA VINCENZO;;;;;399
SAN RUFO;;;PARTITO DEMOCRATICO;139;;
SAN RUFO;;;DAVVERO-VERDI;88;;
SAN RUFO;;;DE LUCA PRESIDENTE;57;;
SAN RUFO;;;PARTITO SOCIALISTA ITALIANO;28;;
SAN RUFO;;;UNIONE DI CENTRO;18;;
SAN RUFO;;;CAMPANIA LIBERA;17;;
SAN RUFO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;13;;
SAN RUFO;;;ITALIA DEI VALORI;3;;
SAN RUFO;;;CAMPANIA IN RETE;2;;
SAN RUFO;CALDORO STEFANO;;;;;231
SAN RUFO;;;FORZA ITALIA;118;;
SAN RUFO;;;CALDORO PRESIDENTE;47;;
SAN RUFO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;33;;
SAN RUFO;;;MAI PIU' LA TERRA DEI FUOCHI;21;;
SAN RUFO;;;NCD - CAMPANIA POPOLARE;12;;
SAN RUFO;;;POPOLARI PER L'ITALIA;11;;
SAN RUFO;;;NOI SUD;0;;
SAN RUFO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
SAN RUFO;CIARAMBINO VALERIA;;;;;23
SAN RUFO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;22;;
SAN RUFO;VOZZA SALVATORE;;;;;5
SAN RUFO;;;SINISTRA AL LAVORO;4;;
SAN RUFO;ESPOSITO MARCO;;;;;2
SAN RUFO;;;MO! LISTA CIVICA CAMPANIA;2;;
SANTA MARINA;CALDORO STEFANO;;;;;1103
SANTA MARINA;;;CALDORO PRESIDENTE;998;;
SANTA MARINA;;;FORZA ITALIA;93;;
SANTA MARINA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;31;;
SANTA MARINA;;;NCD - CAMPANIA POPOLARE;7;;
SANTA MARINA;;;NOI SUD;2;;
SANTA MARINA;;;POPOLARI PER L'ITALIA;2;;
SANTA MARINA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
SANTA MARINA;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
SANTA MARINA;DE LUCA VINCENZO;;;;;590
SANTA MARINA;;;PARTITO DEMOCRATICO;303;;
SANTA MARINA;;;DE LUCA PRESIDENTE;93;;
SANTA MARINA;;;UNIONE DI CENTRO;48;;
SANTA MARINA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;26;;
SANTA MARINA;;;PARTITO SOCIALISTA ITALIANO;24;;
SANTA MARINA;;;DAVVERO-VERDI;9;;
SANTA MARINA;;;CAMPANIA LIBERA;8;;
SANTA MARINA;;;CAMPANIA IN RETE;4;;
SANTA MARINA;;;ITALIA DEI VALORI;3;;
SANTA MARINA;CIARAMBINO VALERIA;;;;;133
SANTA MARINA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;132;;
SANTA MARINA;ESPOSITO MARCO;;;;;6
SANTA MARINA;;;MO! LISTA CIVICA CAMPANIA;5;;
SANTA MARINA;VOZZA SALVATORE;;;;;3
SANTA MARINA;;;SINISTRA AL LAVORO;3;;
SANT'ANGELO A FASANELLA;DE LUCA VINCENZO;;;;;180
SANT'ANGELO A FASANELLA;;;PARTITO DEMOCRATICO;60;;
SANT'ANGELO A FASANELLA;;;PARTITO SOCIALISTA ITALIANO;33;;
SANT'ANGELO A FASANELLA;;;DE LUCA PRESIDENTE;31;;
SANT'ANGELO A FASANELLA;;;CAMPANIA LIBERA;17;;
SANT'ANGELO A FASANELLA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;10;;
SANT'ANGELO A FASANELLA;;;DAVVERO-VERDI;8;;
SANT'ANGELO A FASANELLA;;;UNIONE DI CENTRO;4;;
SANT'ANGELO A FASANELLA;;;CAMPANIA IN RETE;2;;
SANT'ANGELO A FASANELLA;;;ITALIA DEI VALORI;0;;
SANT'ANGELO A FASANELLA;CALDORO STEFANO;;;;;141
SANT'ANGELO A FASANELLA;;;FORZA ITALIA;66;;
SANT'ANGELO A FASANELLA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;34;;
SANT'ANGELO A FASANELLA;;;CALDORO PRESIDENTE;20;;
SANT'ANGELO A FASANELLA;;;NOI SUD;10;;
SANT'ANGELO A FASANELLA;;;NCD - CAMPANIA POPOLARE;5;;
SANT'ANGELO A FASANELLA;;;MAI PIU' LA TERRA DEI FUOCHI;1;;
SANT'ANGELO A FASANELLA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
SANT'ANGELO A FASANELLA;;;POPOLARI PER L'ITALIA;0;;
SANT'ANGELO A FASANELLA;CIARAMBINO VALERIA;;;;;50
SANT'ANGELO A FASANELLA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;49;;
SANT'ANGELO A FASANELLA;VOZZA SALVATORE;;;;;14
SANT'ANGELO A FASANELLA;;;SINISTRA AL LAVORO;12;;
SANT'ANGELO A FASANELLA;ESPOSITO MARCO;;;;;12
SANT'ANGELO A FASANELLA;;;MO! LISTA CIVICA CAMPANIA;12;;
SANT'ARSENIO;DE LUCA VINCENZO;;;;;915
SANT'ARSENIO;;;PARTITO DEMOCRATICO;629;;
SANT'ARSENIO;;;DE LUCA PRESIDENTE;87;;
SANT'ARSENIO;;;DAVVERO-VERDI;70;;
SANT'ARSENIO;;;CAMPANIA LIBERA;22;;
SANT'ARSENIO;;;PARTITO SOCIALISTA ITALIANO;20;;
SANT'ARSENIO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;16;;
SANT'ARSENIO;;;UNIONE DI CENTRO;14;;
SANT'ARSENIO;;;CAMPANIA IN RETE;0;;
SANT'ARSENIO;;;ITALIA DEI VALORI;0;;
SANT'ARSENIO;CALDORO STEFANO;;;;;280
SANT'ARSENIO;;;FORZA ITALIA;158;;
SANT'ARSENIO;;;CALDORO PRESIDENTE;72;;
SANT'ARSENIO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;55;;
SANT'ARSENIO;;;NCD - CAMPANIA POPOLARE;4;;
SANT'ARSENIO;;;MAI PIU' LA TERRA DEI FUOCHI;2;;
SANT'ARSENIO;;;POPOLARI PER L'ITALIA;2;;
SANT'ARSENIO;;;NOI SUD;0;;
SANT'ARSENIO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
SANT'ARSENIO;CIARAMBINO VALERIA;;;;;161
SANT'ARSENIO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;141;;
SANT'ARSENIO;VOZZA SALVATORE;;;;;19
SANT'ARSENIO;;;SINISTRA AL LAVORO;18;;
SANT'ARSENIO;ESPOSITO MARCO;;;;;1
SANT'ARSENIO;;;MO! LISTA CIVICA CAMPANIA;1;;
SANT'EGIDIO DEL MONTE ALBINO;CALDORO STEFANO;;;;;3469
SANT'EGIDIO DEL MONTE ALBINO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;2607;;
SANT'EGIDIO DEL MONTE ALBINO;;;FORZA ITALIA;870;;
SANT'EGIDIO DEL MONTE ALBINO;;;NCD - CAMPANIA POPOLARE;211;;
SANT'EGIDIO DEL MONTE ALBINO;;;CALDORO PRESIDENTE;63;;
SANT'EGIDIO DEL MONTE ALBINO;;;NOI SUD;12;;
SANT'EGIDIO DEL MONTE ALBINO;;;POPOLARI PER L'ITALIA;5;;
SANT'EGIDIO DEL MONTE ALBINO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;2;;
SANT'EGIDIO DEL MONTE ALBINO;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
SANT'EGIDIO DEL MONTE ALBINO;DE LUCA VINCENZO;;;;;844
SANT'EGIDIO DEL MONTE ALBINO;;;PARTITO DEMOCRATICO;145;;
SANT'EGIDIO DEL MONTE ALBINO;;;DE LUCA PRESIDENTE;119;;
SANT'EGIDIO DEL MONTE ALBINO;;;PARTITO SOCIALISTA ITALIANO;93;;
SANT'EGIDIO DEL MONTE ALBINO;;;CAMPANIA LIBERA;89;;
SANT'EGIDIO DEL MONTE ALBINO;;;UNIONE DI CENTRO;26;;
SANT'EGIDIO DEL MONTE ALBINO;;;CAMPANIA IN RETE;19;;
SANT'EGIDIO DEL MONTE ALBINO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;17;;
SANT'EGIDIO DEL MONTE ALBINO;;;ITALIA DEI VALORI;13;;
SANT'EGIDIO DEL MONTE ALBINO;;;DAVVERO-VERDI;10;;
SANT'EGIDIO DEL MONTE ALBINO;CIARAMBINO VALERIA;;;;;416
SANT'EGIDIO DEL MONTE ALBINO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;331;;
SANT'EGIDIO DEL MONTE ALBINO;VOZZA SALVATORE;;;;;24
SANT'EGIDIO DEL MONTE ALBINO;;;SINISTRA AL LAVORO;18;;
SANT'EGIDIO DEL MONTE ALBINO;ESPOSITO MARCO;;;;;12
SANT'EGIDIO DEL MONTE ALBINO;;;MO! LISTA CIVICA CAMPANIA;8;;
SANTOMENNA;DE LUCA VINCENZO;;;;;99
SANTOMENNA;;;PARTITO DEMOCRATICO;58;;
SANTOMENNA;;;DE LUCA PRESIDENTE;14;;
SANTOMENNA;;;CAMPANIA LIBERA;9;;
SANTOMENNA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;8;;
SANTOMENNA;;;PARTITO SOCIALISTA ITALIANO;6;;
SANTOMENNA;;;CAMPANIA IN RETE;3;;
SANTOMENNA;;;UNIONE DI CENTRO;1;;
SANTOMENNA;;;DAVVERO-VERDI;0;;
SANTOMENNA;;;ITALIA DEI VALORI;0;;
SANTOMENNA;CALDORO STEFANO;;;;;72
SANTOMENNA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;27;;
SANTOMENNA;;;FORZA ITALIA;20;;
SANTOMENNA;;;CALDORO PRESIDENTE;10;;
SANTOMENNA;;;NCD - CAMPANIA POPOLARE;8;;
SANTOMENNA;;;POPOLARI PER L'ITALIA;1;;
SANTOMENNA;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
SANTOMENNA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
SANTOMENNA;;;NOI SUD;0;;
SANTOMENNA;VOZZA SALVATORE;;;;;39
SANTOMENNA;;;SINISTRA AL LAVORO;41;;
SANTOMENNA;CIARAMBINO VALERIA;;;;;7
SANTOMENNA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;8;;
SANTOMENNA;ESPOSITO MARCO;;;;;1
SANTOMENNA;;;MO! LISTA CIVICA CAMPANIA;1;;
SAN VALENTINO TORIO;CALDORO STEFANO;;;;;3428
SAN VALENTINO TORIO;;;NOI SUD;1764;;
SAN VALENTINO TORIO;;;FORZA ITALIA;633;;
SAN VALENTINO TORIO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;462;;
SAN VALENTINO TORIO;;;CALDORO PRESIDENTE;352;;
SAN VALENTINO TORIO;;;NCD - CAMPANIA POPOLARE;83;;
SAN VALENTINO TORIO;;;POPOLARI PER L'ITALIA;52;;
SAN VALENTINO TORIO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;11;;
SAN VALENTINO TORIO;;;MAI PIU' LA TERRA DEI FUOCHI;11;;
SAN VALENTINO TORIO;DE LUCA VINCENZO;;;;;2038
SAN VALENTINO TORIO;;;PARTITO DEMOCRATICO;566;;
SAN VALENTINO TORIO;;;DE LUCA PRESIDENTE;550;;
SAN VALENTINO TORIO;;;CAMPANIA LIBERA;296;;
SAN VALENTINO TORIO;;;PARTITO SOCIALISTA ITALIANO;134;;
SAN VALENTINO TORIO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;129;;
SAN VALENTINO TORIO;;;UNIONE DI CENTRO;128;;
SAN VALENTINO TORIO;;;ITALIA DEI VALORI;73;;
SAN VALENTINO TORIO;;;DAVVERO-VERDI;44;;
SAN VALENTINO TORIO;;;CAMPANIA IN RETE;14;;
SAN VALENTINO TORIO;CIARAMBINO VALERIA;;;;;601
SAN VALENTINO TORIO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;586;;
SAN VALENTINO TORIO;VOZZA SALVATORE;;;;;36
SAN VALENTINO TORIO;;;SINISTRA AL LAVORO;34;;
SAN VALENTINO TORIO;ESPOSITO MARCO;;;;;35
SAN VALENTINO TORIO;;;MO! LISTA CIVICA CAMPANIA;34;;
SANZA;DE LUCA VINCENZO;;;;;572
SANZA;;;PARTITO DEMOCRATICO;301;;
SANZA;;;DE LUCA PRESIDENTE;107;;
SANZA;;;PARTITO SOCIALISTA ITALIANO;65;;
SANZA;;;UNIONE DI CENTRO;19;;
SANZA;;;CAMPANIA LIBERA;14;;
SANZA;;;DAVVERO-VERDI;12;;
SANZA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;11;;
SANZA;;;ITALIA DEI VALORI;8;;
SANZA;;;CAMPANIA IN RETE;1;;
SANZA;CALDORO STEFANO;;;;;499
SANZA;;;FORZA ITALIA;189;;
SANZA;;;CALDORO PRESIDENTE;160;;
SANZA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;152;;
SANZA;;;MAI PIU' LA TERRA DEI FUOCHI;2;;
SANZA;;;NCD - CAMPANIA POPOLARE;2;;
SANZA;;;NOI SUD;1;;
SANZA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
SANZA;;;POPOLARI PER L'ITALIA;0;;
SANZA;CIARAMBINO VALERIA;;;;;49
SANZA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;45;;
SANZA;VOZZA SALVATORE;;;;;10
SANZA;;;SINISTRA AL LAVORO;6;;
SANZA;ESPOSITO MARCO;;;;;1
SANZA;;;MO! LISTA CIVICA CAMPANIA;1;;
SAPRI;DE LUCA VINCENZO;;;;;1215
SAPRI;;;PARTITO DEMOCRATICO;672;;
SAPRI;;;DE LUCA PRESIDENTE;139;;
SAPRI;;;PARTITO SOCIALISTA ITALIANO;109;;
SAPRI;;;UNIONE DI CENTRO;106;;
SAPRI;;;CENTRO DEMOCRATICO-SCELTA CIVICA;65;;
SAPRI;;;CAMPANIA LIBERA;29;;
SAPRI;;;DAVVERO-VERDI;20;;
SAPRI;;;CAMPANIA IN RETE;4;;
SAPRI;;;ITALIA DEI VALORI;2;;
SAPRI;CALDORO STEFANO;;;;;892
SAPRI;;;CALDORO PRESIDENTE;303;;
SAPRI;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;271;;
SAPRI;;;FORZA ITALIA;270;;
SAPRI;;;NCD - CAMPANIA POPOLARE;17;;
SAPRI;;;NOI SUD;12;;
SAPRI;;;POPOLARI PER L'ITALIA;12;;
SAPRI;;;MAI PIU' LA TERRA DEI FUOCHI;3;;
SAPRI;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
SAPRI;CIARAMBINO VALERIA;;;;;411
SAPRI;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;390;;
SAPRI;VOZZA SALVATORE;;;;;32
SAPRI;;;SINISTRA AL LAVORO;36;;
SAPRI;ESPOSITO MARCO;;;;;9
SAPRI;;;MO! LISTA CIVICA CAMPANIA;7;;
SARNO;DE LUCA VINCENZO;;;;;6822
SARNO;;;UNIONE DI CENTRO;1386;;
SARNO;;;PARTITO DEMOCRATICO;1356;;
SARNO;;;CAMPANIA LIBERA;1188;;
SARNO;;;PARTITO SOCIALISTA ITALIANO;765;;
SARNO;;;DE LUCA PRESIDENTE;756;;
SARNO;;;ITALIA DEI VALORI;515;;
SARNO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;188;;
SARNO;;;DAVVERO-VERDI;55;;
SARNO;;;CAMPANIA IN RETE;46;;
SARNO;CALDORO STEFANO;;;;;4400
SARNO;;;FORZA ITALIA;1706;;
SARNO;;;CALDORO PRESIDENTE;963;;
SARNO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;906;;
SARNO;;;NOI SUD;483;;
SARNO;;;NCD - CAMPANIA POPOLARE;141;;
SARNO;;;MAI PIU' LA TERRA DEI FUOCHI;33;;
SARNO;;;POPOLARI PER L'ITALIA;25;;
SARNO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;8;;
SARNO;CIARAMBINO VALERIA;;;;;1061
SARNO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;903;;
SARNO;ESPOSITO MARCO;;;;;146
SARNO;;;MO! LISTA CIVICA CAMPANIA;141;;
SARNO;VOZZA SALVATORE;;;;;116
SARNO;;;SINISTRA AL LAVORO;96;;
SASSANO;CALDORO STEFANO;;;;;1582
SASSANO;;;FORZA ITALIA;1376;;
SASSANO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;127;;
SASSANO;;;CALDORO PRESIDENTE;89;;
SASSANO;;;NCD - CAMPANIA POPOLARE;17;;
SASSANO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;4;;
SASSANO;;;MAI PIU' LA TERRA DEI FUOCHI;3;;
SASSANO;;;POPOLARI PER L'ITALIA;1;;
SASSANO;;;NOI SUD;0;;
SASSANO;DE LUCA VINCENZO;;;;;934
SASSANO;;;UNIONE DI CENTRO;341;;
SASSANO;;;PARTITO DEMOCRATICO;214;;
SASSANO;;;DE LUCA PRESIDENTE;154;;
SASSANO;;;PARTITO SOCIALISTA ITALIANO;63;;
SASSANO;;;DAVVERO-VERDI;38;;
SASSANO;;;CAMPANIA LIBERA;37;;
SASSANO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;24;;
SASSANO;;;CAMPANIA IN RETE;6;;
SASSANO;;;ITALIA DEI VALORI;5;;
SASSANO;CIARAMBINO VALERIA;;;;;116
SASSANO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;104;;
SASSANO;VOZZA SALVATORE;;;;;71
SASSANO;;;SINISTRA AL LAVORO;64;;
SASSANO;ESPOSITO MARCO;;;;;6
SASSANO;;;MO! LISTA CIVICA CAMPANIA;2;;
SCAFATI;CALDORO STEFANO;;;;;9813
SCAFATI;;;FORZA ITALIA;5728;;
SCAFATI;;;NCD - CAMPANIA POPOLARE;2061;;
SCAFATI;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;1864;;
SCAFATI;;;CALDORO PRESIDENTE;495;;
SCAFATI;;;NOI SUD;84;;
SCAFATI;;;POPOLARI PER L'ITALIA;39;;
SCAFATI;;;MAI PIU' LA TERRA DEI FUOCHI;23;;
SCAFATI;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;16;;
SCAFATI;DE LUCA VINCENZO;;;;;5964
SCAFATI;;;PARTITO DEMOCRATICO;1821;;
SCAFATI;;;DE LUCA PRESIDENTE;866;;
SCAFATI;;;ITALIA DEI VALORI;563;;
SCAFATI;;;CAMPANIA LIBERA;557;;
SCAFATI;;;DAVVERO-VERDI;384;;
SCAFATI;;;PARTITO SOCIALISTA ITALIANO;330;;
SCAFATI;;;CENTRO DEMOCRATICO-SCELTA CIVICA;137;;
SCAFATI;;;UNIONE DI CENTRO;68;;
SCAFATI;;;CAMPANIA IN RETE;48;;
SCAFATI;CIARAMBINO VALERIA;;;;;3626
SCAFATI;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;3153;;
SCAFATI;VOZZA SALVATORE;;;;;516
SCAFATI;;;SINISTRA AL LAVORO;631;;
SCAFATI;ESPOSITO MARCO;;;;;123
SCAFATI;;;MO! LISTA CIVICA CAMPANIA;106;;
SCALA;CALDORO STEFANO;;;;;357
SCALA;;;CALDORO PRESIDENTE;248;;
SCALA;;;FORZA ITALIA;56;;
SCALA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;11;;
SCALA;;;NCD - CAMPANIA POPOLARE;10;;
SCALA;;;MAI PIU' LA TERRA DEI FUOCHI;4;;
SCALA;;;NOI SUD;3;;
SCALA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
SCALA;;;POPOLARI PER L'ITALIA;0;;
SCALA;DE LUCA VINCENZO;;;;;347
SCALA;;;PARTITO SOCIALISTA ITALIANO;117;;
SCALA;;;PARTITO DEMOCRATICO;112;;
SCALA;;;CAMPANIA LIBERA;49;;
SCALA;;;DE LUCA PRESIDENTE;39;;
SCALA;;;UNIONE DI CENTRO;8;;
SCALA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;4;;
SCALA;;;ITALIA DEI VALORI;2;;
SCALA;;;DAVVERO-VERDI;1;;
SCALA;;;CAMPANIA IN RETE;0;;
SCALA;CIARAMBINO VALERIA;;;;;55
SCALA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;51;;
SCALA;ESPOSITO MARCO;;;;;11
SCALA;;;MO! LISTA CIVICA CAMPANIA;13;;
SCALA;VOZZA SALVATORE;;;;;10
SCALA;;;SINISTRA AL LAVORO;13;;
